stock1,stock2,stability
DHR,PLD,0.17098445595854922
DHR,ACN,0.07772020725388601
DHR,INTU,0.10880829015544041
DHR,AMT,0.09326424870466321
DHR,APD,0.06217616580310881
DHR,ELV,0.046632124352331605
DHR,O,0.046632124352331605
SYK,SPGI,0.12953367875647667
SYK,INTU,0.21243523316062177
SYK,VRTX,0.07772020725388601
SYK,NOW,0.1419753086419753
SYK,CME,0.08808290155440414
SYK,DUK,0.046632124352331605
SYK,BSX,0.05699481865284974
SYK,WM,0.13989637305699482
SYK,ICE,0.08290155440414508
SYK,ADP,0.09844559585492228
SYK,MRSH,0.11398963730569948
SYK,PNC,0.09844559585492228
SYK,SHW,0.10880829015544041
SYK,CTAS,0.12435233160621761
SYK,ITW,0.10362694300518134
SYK,MCO,0.08808290155440414
SYK,RSG,0.06217616580310881
SYK,TDG,0.16580310880829016
SYK,AON,0.05181347150259067
SYK,LHX,0.09844559585492228
SYK,APD,0.07772020725388601
SYK,NSC,0.10880829015544041
SYK,O,0.031088082901554404
CB,VRTX,0.05181347150259067
CB,HCA,0.12921348314606743
CB,SO,0.046632124352331605
CB,COF,0.08290155440414508
CB,DUK,0.046632124352331605
CB,DELL,0.1
CB,TT,0.08808290155440414
CB,MAR,0.07253886010362694
CB,ORLY,0.04145077720207254
CB,EMR,0.03626943005181347
CB,AEP,0.05181347150259067
CB,CL,0.15025906735751296
CB,VLO,0.031088082901554404
CB,RSG,0.07772020725388601
CB,TDG,0.10880829015544041
CB,COR,0.08808290155440414
CB,HLT,0.13986013986013987
CB,CRH,0.025906735751295335
CB,GM,0.04945054945054945
CB,TRV,0.07772020725388601
CB,SRE,0.15544041450777202
SPGI,PLD,0.046632124352331605
SPGI,VRTX,0.04145077720207254
SPGI,NOW,0.16666666666666666
SPGI,CRWD,0.013513513513513514
SPGI,CME,0.05181347150259067
SPGI,CEG,0.07142857142857142
SPGI,EQIX,0.08290155440414508
SPGI,ICE,0.031088082901554404
SPGI,ADP,0.04145077720207254
SPGI,MRSH,0.07253886010362694
SPGI,SHW,0.05181347150259067
SPGI,ITW,0.02072538860103627
SPGI,MCO,0.16580310880829016
SPGI,MDLZ,0.07253886010362694
SPGI,DASH,0.01818181818181818
SPGI,AON,0.07253886010362694
SPGI,LHX,0.10880829015544041
SPGI,APD,0.025906735751295335
SPGI,NSC,0.05699481865284974
SPGI,ELV,0.03626943005181347
SPGI,O,0.05699481865284974
PLD,INTU,0.10880829015544041
PLD,CME,0.025906735751295335
PLD,WM,0.05699481865284974
PLD,ICE,0.07253886010362694
PLD,SNPS,0.13471502590673576
PLD,CDNS,0.12435233160621761
PLD,ITW,0.17098445595854922
PLD,CSX,0.12435233160621761
PLD,AON,0.09326424870466321
PLD,LHX,0.05699481865284974
PLD,APD,0.12953367875647667
PLD,NSC,0.031088082901554404
PLD,FTNT,0.09844559585492228
PGR,VRTX,0.08290155440414508
PGR,SO,0.0051813471502590676
PGR,WM,0.04145077720207254
PGR,SNPS,0.03626943005181347
PGR,MSI,0.03626943005181347
PGR,CDNS,0.06735751295336788
PGR,EMR,0.03626943005181347
PGR,RSG,0.031088082901554404
PGR,APO,0.028089887640449437
ACN,ADBE,0.11917098445595854
ACN,MDLZ,0.02072538860103627
ACN,ELV,0.046632124352331605
INTU,VRTX,0.09844559585492228
INTU,NOW,0.07407407407407407
INTU,ADP,0.06735751295336788
INTU,AON,0.10880829015544041
INTU,APD,0.13471502590673576
INTU,NSC,0.12953367875647667
INTU,ELV,0.09326424870466321
BMY,CVS,0.05699481865284974
BMY,REGN,0.025906735751295335
VRTX,HCA,0.0898876404494382
VRTX,CME,0.09326424870466321
VRTX,SO,0.13989637305699482
VRTX,NOC,0.07253886010362694
VRTX,DUK,0.12953367875647667
VRTX,BSX,0.06217616580310881
VRTX,WM,0.07253886010362694
VRTX,ICE,0.08808290155440414
VRTX,MAR,0.06217616580310881
VRTX,ADP,0.09326424870466321
VRTX,MRSH,0.08290155440414508
VRTX,BX,0.12435233160621761
VRTX,SHW,0.06735751295336788
VRTX,MSI,0.10362694300518134
VRTX,CDNS,0.14507772020725387
VRTX,ECL,0.07772020725388601
VRTX,CTAS,0.09326424870466321
VRTX,ITW,0.03626943005181347
VRTX,ORLY,0.12435233160621761
VRTX,MCO,0.10362694300518134
VRTX,MNST,0.08808290155440414
VRTX,CSX,0.05699481865284974
VRTX,AEP,0.10880829015544041
VRTX,CL,0.07253886010362694
VRTX,CI,0.11398963730569948
VRTX,MDLZ,0.06217616580310881
VRTX,VLO,0.05699481865284974
VRTX,RSG,0.10362694300518134
VRTX,TDG,0.07253886010362694
VRTX,AON,0.08290155440414508
VRTX,HLT,0.06993006993006994
VRTX,ROST,0.08808290155440414
VRTX,LHX,0.08290155440414508
VRTX,TRV,0.05699481865284974
VRTX,APD,0.05699481865284974
VRTX,NSC,0.06217616580310881
VRTX,ELV,0.12435233160621761
VRTX,SRE,0.10880829015544041
VRTX,O,0.11398963730569948
VRTX,APO,0.05056179775280899
VRTX,AZO,0.10880829015544041
HCA,COF,0.056179775280898875
HCA,DUK,0.033707865168539325
HCA,WM,0.02247191011235955
HCA,TT,0.07303370786516854
HCA,ICE,0.05056179775280899
HCA,MAR,0.07865168539325842
HCA,BX,0.07303370786516854
HCA,PNC,0.056179775280898875
HCA,ORLY,0.0449438202247191
HCA,MCO,0.056179775280898875
HCA,MNST,0.07303370786516854
HCA,EMR,0.05056179775280899
HCA,AEP,0.02247191011235955
HCA,CL,0.056179775280898875
HCA,MDLZ,0.0449438202247191
HCA,TDG,0.06741573033707865
HCA,AON,0.10674157303370786
HCA,HLT,0.11888111888111888
HCA,GM,0.028089887640449437
HCA,TRV,0.12921348314606743
HCA,SRE,0.05056179775280899
NOW,ICE,0.04938271604938271
NOW,ADP,0.08641975308641975
NOW,SHW,0.08024691358024691
NOW,MCO,0.018518518518518517
NOW,CL,0.043209876543209874
NOW,MDLZ,0.030864197530864196
NOW,AON,0.06790123456790123
NOW,APD,0.06790123456790123
NOW,NSC,0.043209876543209874
MCK,CEG,0.11904761904761904
MCK,DELL,0.19090909090909092
MCK,WMB,0.06217616580310881
MO,GD,0.05181347150259067
MO,FDX,0.031088082901554404
MO,USB,0.025906735751295335
MO,CRH,0.031088082901554404
MO,GM,0.03296703296703297
SBUX,MDT,0.11398963730569948
SBUX,CME,0.04145077720207254
SBUX,BSX,0.08808290155440414
SBUX,EQIX,0.07253886010362694
SBUX,SHW,0.02072538860103627
SBUX,ITW,0.05699481865284974
SBUX,MCO,0.04145077720207254
SBUX,MNST,0.046632124352331605
SBUX,CL,0.03626943005181347
SBUX,CI,0.10880829015544041
SBUX,MDLZ,0.04145077720207254
SBUX,APD,0.07253886010362694
SBUX,SRE,0.02072538860103627
SBUX,O,0.031088082901554404
PH,SO,0.025906735751295335
PH,DELL,0.07272727272727272
PH,TT,0.02072538860103627
PH,EMR,0.09326424870466321
PH,CMI,0.12435233160621761
PH,HLT,0.0979020979020979
PH,CRH,0.10880829015544041
PH,PCAR,0.08290155440414508
MDT,CMCSA,0.08290155440414508
MDT,O,0.031088082901554404
CRWD,COF,0.04054054054054054
CRWD,SHW,0.013513513513513514
CRWD,MCO,0.013513513513513514
CRWD,EMR,0.013513513513513514
CRWD,CL,0.02702702702702703
CRWD,NSC,0.013513513513513514
CME,NOC,0.12435233160621761
CME,DUK,0.05699481865284974
CME,WM,0.11398963730569948
CME,ICE,0.03626943005181347
CME,MAR,0.09326424870466321
CME,PNC,0.09326424870466321
CME,SHW,0.06217616580310881
CME,ITW,0.09326424870466321
CME,CSX,0.05699481865284974
CME,AEP,0.08808290155440414
CME,TDG,0.11398963730569948
CME,AON,0.10362694300518134
CME,ROST,0.11917098445595854
CME,LHX,0.12435233160621761
CME,NSC,0.07772020725388601
CME,DLR,0.10880829015544041
CME,O,0.06217616580310881
GLW,CMI,0.05699481865284974
GLW,GM,0.016483516483516484
SO,COF,0.02072538860103627
SO,DELL,0.02727272727272727
SO,TT,0.025906735751295335
SO,SNPS,0.031088082901554404
SO,MSI,0.03626943005181347
SO,CDNS,0.04145077720207254
SO,KKR,0.06989247311827956
SO,ORLY,0.046632124352331605
SO,EMR,0.010362694300518135
SO,CMI,0.046632124352331605
SO,RSG,0.05699481865284974
SO,TDG,0.07253886010362694
SO,HLT,0.013986013986013986
SO,CRH,0.02072538860103627
SO,FTNT,0.015544041450777202
SO,PCAR,0.031088082901554404
SO,AZO,0.046632124352331605
COF,CEG,0.14285714285714285
COF,DUK,0.025906735751295335
COF,WM,0.08290155440414508
COF,TT,0.10362694300518134
COF,ICE,0.015544041450777202
COF,JCI,0.07253886010362694
COF,MSI,0.05181347150259067
COF,KKR,0.026881720430107527
COF,ORLY,0.031088082901554404
COF,EMR,0.025906735751295335
COF,CMI,0.015544041450777202
COF,AEP,0.05181347150259067
COF,CL,0.08290155440414508
COF,DASH,0.12727272727272726
COF,RSG,0.031088082901554404
COF,COR,0.05699481865284974
COF,CRH,0.07253886010362694
COF,HOOD,0.14583333333333334
COF,GM,0.07142857142857142
COF,TRV,0.025906735751295335
COF,AZO,0.06217616580310881
CEG,WM,0.047619047619047616
CEG,TT,0.023809523809523808
CEG,ICE,0.023809523809523808
CEG,UPS,0.023809523809523808
CEG,BK,0.0
CEG,SHW,0.023809523809523808
CEG,ECL,0.023809523809523808
CEG,ITW,0.047619047619047616
CEG,ORLY,0.047619047619047616
CEG,MCO,0.023809523809523808
CEG,EMR,0.023809523809523808
CEG,RCL,0.0
CEG,DASH,0.023809523809523808
CEG,RSG,0.0
CEG,HLT,0.07142857142857142
CEG,CRH,0.0
CEG,GM,0.0
CEG,DLR,0.07142857142857142
CEG,SPG,0.0
CEG,AZO,0.07142857142857142
CMCSA,ADBE,0.12953367875647667
NOC,BSX,0.04145077720207254
NOC,ITW,0.05699481865284974
NOC,CI,0.07772020725388601
NOC,SRE,0.07772020725388601
NOC,O,0.13989637305699482
ADBE,AMT,0.031088082901554404
DUK,DELL,0.05454545454545454
DUK,WM,0.05699481865284974
DUK,EQIX,0.06217616580310881
DUK,TT,0.05699481865284974
DUK,ICE,0.05699481865284974
DUK,MAR,0.09844559585492228
DUK,ADP,0.07253886010362694
DUK,MRSH,0.09844559585492228
DUK,BX,0.031088082901554404
DUK,PNC,0.06735751295336788
DUK,SHW,0.12435233160621761
DUK,JCI,0.025906735751295335
DUK,MSI,0.09326424870466321
DUK,CDNS,0.08290155440414508
DUK,CTAS,0.10880829015544041
DUK,ITW,0.02072538860103627
DUK,ORLY,0.09844559585492228
DUK,MCO,0.08808290155440414
DUK,MNST,0.08808290155440414
DUK,EMR,0.025906735751295335
DUK,VLO,0.08808290155440414
DUK,RSG,0.031088082901554404
DUK,TDG,0.09844559585492228
DUK,AON,0.06217616580310881
DUK,HLT,0.03496503496503497
DUK,ROST,0.06217616580310881
DUK,LHX,0.08290155440414508
DUK,CRH,0.05181347150259067
DUK,GM,0.04945054945054945
DUK,TRV,0.046632124352331605
DUK,APD,0.05181347150259067
DUK,NSC,0.04145077720207254
DUK,SRE,0.11398963730569948
DUK,APO,0.05056179775280899
DUK,AZO,0.09326424870466321
BSX,ICE,0.05181347150259067
BSX,ADP,0.06217616580310881
BSX,MRSH,0.031088082901554404
BSX,SHW,0.08290155440414508
BSX,ECL,0.10880829015544041
BSX,CI,0.046632124352331605
BSX,TDG,0.08290155440414508
BSX,AON,0.07772020725388601
BSX,ROST,0.08290155440414508
BSX,O,0.046632124352331605
DELL,TT,0.045454545454545456
DELL,MAR,0.01818181818181818
DELL,EMR,0.03636363636363636
DELL,CL,0.02727272727272727
DELL,COR,0.10909090909090909
DELL,HLT,0.03636363636363636
DELL,CRH,0.07272727272727272
DELL,TRV,0.01818181818181818
DELL,DLR,0.01818181818181818
DELL,PCAR,0.05454545454545454
WM,ICE,0.015544041450777202
WM,MAR,0.015544041450777202
WM,MRSH,0.03626943005181347
WM,PNC,0.03626943005181347
WM,CDNS,0.06735751295336788
WM,CTAS,0.10880829015544041
WM,TDG,0.046632124352331605
WM,AON,0.031088082901554404
WM,NSC,0.031088082901554404
GD,MAR,0.04145077720207254
GD,PSX,0.024390243902439025
GD,VLO,0.046632124352331605
GD,HLT,0.027972027972027972
HWM,WMB,0.102803738317757
HWM,MAR,0.056074766355140186
HWM,KMI,0.1588785046728972
HWM,TRV,0.14953271028037382
EQIX,ICE,0.06217616580310881
EQIX,SHW,0.07253886010362694
EQIX,ITW,0.025906735751295335
EQIX,MNST,0.0051813471502590676
EQIX,AEP,0.11917098445595854
EQIX,CL,0.031088082901554404
EQIX,MDLZ,0.06735751295336788
EQIX,ROST,0.05181347150259067
EQIX,APD,0.06217616580310881
EQIX,SRE,0.07772020725388601
EQIX,O,0.08290155440414508
TT,KKR,0.0967741935483871
TT,EMR,0.02072538860103627
TT,CMI,0.04145077720207254
TT,HLT,0.15384615384615385
TT,CRH,0.08808290155440414
TT,PCAR,0.09844559585492228
TT,APO,0.03932584269662921
ICE,MAR,0.09844559585492228
ICE,ADP,0.07772020725388601
ICE,MRSH,0.16062176165803108
ICE,PNC,0.06735751295336788
ICE,SHW,0.09844559585492228
ICE,ECL,0.07772020725388601
ICE,CTAS,0.12435233160621761
ICE,ITW,0.08808290155440414
ICE,ORLY,0.13989637305699482
ICE,MCO,0.05181347150259067
ICE,AEP,0.06735751295336788
ICE,CL,0.031088082901554404
ICE,MDLZ,0.03626943005181347
ICE,RSG,0.07772020725388601
ICE,TDG,0.07253886010362694
ICE,AON,0.13471502590673576
ICE,ROST,0.10880829015544041
ICE,LHX,0.07253886010362694
ICE,GM,0.038461538461538464
ICE,APD,0.05699481865284974
ICE,NSC,0.10880829015544041
ICE,SRE,0.06735751295336788
ICE,DLR,0.02072538860103627
ICE,O,0.05699481865284974
STX,GM,0.01098901098901099
AMT,APD,0.05699481865284974
AMT,O,0.08808290155440414
PWR,EMR,0.04145077720207254
PWR,CMI,0.15025906735751296
MAR,PNC,0.08290155440414508
MAR,AEP,0.05181347150259067
MAR,PSX,0.042682926829268296
MAR,VLO,0.025906735751295335
MAR,RSG,0.04145077720207254
MAR,HLT,0.1258741258741259
MAR,LHX,0.010362694300518135
MAR,CRH,0.06735751295336788
MAR,TRV,0.09326424870466321
MAR,SRE,0.06217616580310881
ADP,MRSH,0.046632124352331605
ADP,SHW,0.04145077720207254
ADP,CTAS,0.05181347150259067
ADP,ITW,0.07253886010362694
ADP,MDLZ,0.046632124352331605
ADP,AON,0.046632124352331605
ADP,APD,0.07772020725388601
ADP,ELV,0.06735751295336788
ADP,O,0.015544041450777202
MRSH,BX,0.08808290155440414
MRSH,SNPS,0.13989637305699482
MRSH,CTAS,0.15544041450777202
MRSH,ITW,0.08290155440414508
MRSH,MCO,0.10880829015544041
MRSH,MDLZ,0.13471502590673576
MRSH,TDG,0.09326424870466321
MRSH,AON,0.17616580310880828
MRSH,APD,0.07253886010362694
BX,ORLY,0.046632124352331605
BX,DASH,0.07272727272727272
BX,AON,0.09326424870466321
BX,AZO,0.046632124352331605
FDX,GM,0.06043956043956044
UPS,ELV,0.031088082901554404
PNC,AEP,0.10362694300518134
PNC,LHX,0.07253886010362694
PNC,GM,0.03296703296703297
PNC,NSC,0.015544041450777202
PNC,DLR,0.046632124352331605
PNC,O,0.04145077720207254
FCX,DASH,0.10909090909090909
USB,MMM,0.10880829015544041
USB,MNST,0.08808290155440414
USB,AEP,0.09326424870466321
USB,CL,0.06217616580310881
USB,ROST,0.12953367875647667
USB,LHX,0.04145077720207254
USB,GM,0.04395604395604396
USB,SRE,0.10880829015544041
USB,O,0.09326424870466321
BK,GM,0.016483516483516484
SHW,ECL,0.05181347150259067
SHW,CTAS,0.13989637305699482
SHW,ITW,0.15025906735751296
SHW,MCO,0.06217616580310881
SHW,CL,0.10362694300518134
SHW,CI,0.031088082901554404
SHW,MDLZ,0.05699481865284974
SHW,TDG,0.10362694300518134
SHW,AON,0.07772020725388601
SHW,LHX,0.02072538860103627
SHW,APD,0.09844559585492228
SHW,SRE,0.11917098445595854
SHW,O,0.06217616580310881
JCI,CMI,0.046632124352331605
JCI,CRH,0.03626943005181347
JCI,GM,0.04395604395604396
SNPS,MSI,0.05699481865284974
SNPS,CDNS,0.05699481865284974
SNPS,RSG,0.03626943005181347
SNPS,FTNT,0.07772020725388601
REGN,KMI,0.055865921787709494
REGN,CL,0.05181347150259067
REGN,GM,0.07142857142857142
REGN,APO,0.033707865168539325
MSI,CDNS,0.05181347150259067
MSI,EMR,0.015544041450777202
MSI,RSG,0.046632124352331605
MSI,HLT,0.03496503496503497
MSI,FTNT,0.05181347150259067
MSI,APO,0.033707865168539325
MSI,AZO,0.05699481865284974
CDNS,EMR,0.07253886010362694
CDNS,RSG,0.09326424870466321
CDNS,FTNT,0.11917098445595854
ECL,MCO,0.09844559585492228
ECL,CL,0.06217616580310881
ECL,ROST,0.12435233160621761
ECL,GM,0.04395604395604396
ECL,SRE,0.11917098445595854
ECL,O,0.046632124352331605
KKR,EMR,0.0967741935483871
KKR,PCAR,0.0967741935483871
CTAS,ITW,0.04145077720207254
CTAS,TDG,0.12435233160621761
CTAS,AON,0.12435233160621761
CTAS,APD,0.07772020725388601
ITW,MCO,0.12435233160621761
ITW,MNST,0.010362694300518135
ITW,AEP,0.025906735751295335
ITW,CL,0.09326424870466321
ITW,CI,0.07253886010362694
ITW,MDLZ,0.05699481865284974
ITW,TDG,0.04145077720207254
ITW,AON,0.06217616580310881
ITW,ROST,0.015544041450777202
ITW,LHX,0.03626943005181347
ITW,APD,0.12435233160621761
ITW,SRE,0.07772020725388601
ITW,O,0.02072538860103627
ORLY,TDG,0.07253886010362694
ORLY,CRH,0.05699481865284974
ORLY,TRV,0.07253886010362694
ORLY,SRE,0.07253886010362694
MCO,AEP,0.05699481865284974
MCO,CL,0.03626943005181347
MCO,MDLZ,0.03626943005181347
MCO,TDG,0.05699481865284974
MCO,AON,0.03626943005181347
MCO,ROST,0.025906735751295335
MCO,GM,0.04945054945054945
MCO,APD,0.07253886010362694
MCO,SRE,0.07772020725388601
MCO,O,0.07253886010362694
ABNB,MNST,0.12727272727272726
ABNB,EOG,0.12727272727272726
ABNB,CI,0.09090909090909091
ABNB,MDLZ,0.07272727272727272
ABNB,PSX,0.07272727272727272
ABNB,VLO,0.07272727272727272
ABNB,AON,0.05454545454545454
ABNB,COR,0.10909090909090909
ABNB,MPC,0.03636363636363636
ABNB,SLB,0.05454545454545454
ABNB,WBD,0.03636363636363636
ABNB,APD,0.2
ABNB,ELV,0.07272727272727272
ABNB,SRE,0.07272727272727272
ABNB,FTNT,0.07272727272727272
ABNB,O,0.05454545454545454
ABNB,AZO,0.12727272727272726
MNST,AEP,0.02072538860103627
MNST,CL,0.06217616580310881
MNST,CI,0.06217616580310881
MNST,MDLZ,0.05181347150259067
MNST,HLT,0.04195804195804196
MNST,ROST,0.11917098445595854
MNST,GM,0.038461538461538464
MNST,APD,0.046632124352331605
MNST,SRE,0.031088082901554404
MNST,O,0.02072538860103627
EMR,CMI,0.07772020725388601
EMR,RSG,0.10362694300518134
EMR,COR,0.046632124352331605
EMR,HLT,0.11888111888111888
EMR,CRH,0.046632124352331605
EMR,GM,0.08241758241758242
EMR,FTNT,0.09326424870466321
EMR,PCAR,0.07772020725388601
EMR,APO,0.02247191011235955
CMI,CRH,0.08290155440414508
CMI,GM,0.054945054945054944
CSX,LHX,0.08808290155440414
CSX,APD,0.031088082901554404
CSX,NSC,0.10880829015544041
AEP,VLO,0.015544041450777202
AEP,TDG,0.05699481865284974
AEP,HLT,0.04895104895104895
AEP,ROST,0.015544041450777202
AEP,LHX,0.03626943005181347
AEP,GM,0.02197802197802198
AEP,TRV,0.025906735751295335
AEP,APD,0.010362694300518135
AEP,SRE,0.10362694300518134
AEP,O,0.11917098445595854
EOG,MPC,0.06285714285714286
CL,CI,0.031088082901554404
CL,MDLZ,0.06735751295336788
CL,PSX,0.04878048780487805
CL,VLO,0.06735751295336788
CL,TDG,0.05699481865284974
CL,HLT,0.055944055944055944
CL,ROST,0.031088082901554404
CL,GM,0.038461538461538464
CL,TRV,0.11398963730569948
CL,SRE,0.07772020725388601
CL,O,0.07772020725388601
CL,APO,0.016853932584269662
CI,MDLZ,0.10362694300518134
CI,AON,0.06217616580310881
CI,SRE,0.10362694300518134
CI,O,0.05699481865284974
MDLZ,TDG,0.09844559585492228
MDLZ,AON,0.09844559585492228
MDLZ,APD,0.11398963730569948
MDLZ,ELV,0.05699481865284974
MDLZ,SRE,0.12953367875647667
MDLZ,O,0.15544041450777202
MDLZ,APO,0.0898876404494382
PSX,VLO,0.10365853658536585
PSX,COR,0.036585365853658534
PSX,MPC,0.036585365853658534
PSX,CRH,0.042682926829268296
PSX,TRV,0.08536585365853659
PSX,PCAR,0.036585365853658534
DASH,DLR,0.09090909090909091
VLO,GM,0.08791208791208792
VLO,TRV,0.03626943005181347
VLO,SRE,0.02072538860103627
RSG,HLT,0.08391608391608392
TDG,AON,0.10362694300518134
TDG,ROST,0.07253886010362694
TDG,CRH,0.10880829015544041
TDG,APD,0.09844559585492228
TDG,SRE,0.08808290155440414
TDG,APO,0.10674157303370786
AON,LHX,0.07253886010362694
AON,HOOD,0.041666666666666664
AON,APD,0.05699481865284974
AON,NSC,0.05699481865284974
AON,ELV,0.06735751295336788
AON,SRE,0.07253886010362694
AON,O,0.05699481865284974
COR,CRH,0.09844559585492228
COR,PCAR,0.09326424870466321
HLT,TRV,0.06993006993006994
HLT,SRE,0.03496503496503497
HLT,PCAR,0.055944055944055944
HLT,APO,0.04195804195804196
ROST,LHX,0.05181347150259067
ROST,CRH,0.03626943005181347
ROST,GM,0.07142857142857142
ROST,APD,0.031088082901554404
ROST,SRE,0.08808290155440414
ROST,DLR,0.06735751295336788
ROST,O,0.06735751295336788
LHX,APD,0.05181347150259067
LHX,NSC,0.04145077720207254
LHX,DLR,0.11398963730569948
LHX,O,0.06735751295336788
CRH,TRV,0.12435233160621761
CRH,PCAR,0.16062176165803108
CRH,AZO,0.04145077720207254
GM,TRV,0.03296703296703297
TRV,SRE,0.08290155440414508
APD,NSC,0.06735751295336788
APD,ELV,0.08290155440414508
APD,O,0.06735751295336788
ELV,O,0.031088082901554404
SRE,O,0.13471502590673576
SRE,APO,0.10112359550561797
PCAR,APO,0.06179775280898876
